"gene_id","length"
"ENSG00000125743",3463
"ENSG00000125744",9271
"ENSG00000125746",18030
"ENSG00000125753",7807
"ENSG00000125755",23255
"ENSG00000125772",13606
"ENSG00000125775",2816
"ENSG00000125779",10501
"ENSG00000125787",1472
"ENSG00000125804",7721
"ENSG00000125812",12414
"ENSG00000125814",10344
"ENSG00000125817",2840
"ENSG00000125818",15198
"ENSG00000125821",3771
"ENSG00000125826",11755
"ENSG00000125827",7794
"ENSG00000125834",14386
"ENSG00000125835",3305
"ENSG00000125841",5983
"ENSG00000125843",4042
"ENSG00000125844",13577
"ENSG00000125845",3601
"ENSG00000125846",20238
"ENSG00000125848",9364
"ENSG00000125851",9704
"ENSG00000125863",7869
"ENSG00000125864",5153
"ENSG00000125868",5803
"ENSG00000125869",2880
"ENSG00000125870",2309
"ENSG00000125871",5257
"ENSG00000125872",2692
"ENSG00000125875",14431
"ENSG00000125877",4257
"ENSG00000125885",5348
"ENSG00000125895",3295
"ENSG00000125898",6843
"ENSG00000125901",1127
"ENSG00000125912",8995
"ENSG00000125931",5785
"ENSG00000125944",18942
"ENSG00000125945",7732
"ENSG00000125952",15356
"ENSG00000125962",17442
"ENSG00000125965",3518
"ENSG00000125966",4412
"ENSG00000125967",12297
"ENSG00000125968",2216
"ENSG00000125970",5914
"ENSG00000125971",4534
"ENSG00000125977",2656
"ENSG00000125991",11614
"ENSG00000125995",1474
"ENSG00000126001",15688
"ENSG00000126003",5705
"ENSG00000126005",6335
"ENSG00000126010",1929
"ENSG00000126012",16812
"ENSG00000126016",15075
"ENSG00000126062",2197
"ENSG00000126067",2701
"ENSG00000126070",24011
"ENSG00000126088",10146
"ENSG00000126091",12489
"ENSG00000126106",11337
"ENSG00000126107",8033
"ENSG00000126214",15949
"ENSG00000126215",15980
"ENSG00000126216",8409
"ENSG00000126217",40632
"ENSG00000126218",5835
"ENSG00000126226",11826
"ENSG00000126231",1959
"ENSG00000126243",5858
"ENSG00000126246",6238
"ENSG00000126247",6891
"ENSG00000126249",3784
"ENSG00000126254",5260
"ENSG00000126261",8025
"ENSG00000126264",860
"ENSG00000126267",1616
"ENSG00000126337",2166
"ENSG00000126351",9965
"ENSG00000126353",4834
"ENSG00000126368",2772
"ENSG00000126391",8867
"ENSG00000126432",1410
"ENSG00000126453",3946
"ENSG00000126456",15041
"ENSG00000126457",9295
"ENSG00000126458",1678
"ENSG00000126460",3915
"ENSG00000126461",5227
"ENSG00000126464",7220
"ENSG00000126467",2870
"ENSG00000126500",3949
"ENSG00000126522",6969
"ENSG00000126524",4150
"ENSG00000126561",14440
"ENSG00000126562",9497
"ENSG00000126581",14001
"ENSG00000126583",6118
"ENSG00000126602",9453
"ENSG00000126603",4698
"ENSG00000126653",10604
"ENSG00000126698",5022
"ENSG00000126705",8773
"ENSG00000126709",2035
"ENSG00000126746",15676
"ENSG00000126749",6532
"ENSG00000126756",2709
"ENSG00000126759",7903
"ENSG00000126767",4933
"ENSG00000126768",5261
"ENSG00000126773",19766
"ENSG00000126775",9431
"ENSG00000126777",28297
"ENSG00000126778",8335
"ENSG00000126785",5984
"ENSG00000126787",4960
"ENSG00000126790",6666
"ENSG00000126803",5688
"ENSG00000126804",12442
"ENSG00000126814",6705
"ENSG00000126821",3312
"ENSG00000126822",17639
"ENSG00000126838",11304
"ENSG00000126858",14761
"ENSG00000126860",3790
"ENSG00000126861",6176
"ENSG00000126870",10587
"ENSG00000126878",17220
"ENSG00000126882",9536
"ENSG00000126883",26430
"ENSG00000126903",8760
"ENSG00000126934",10342
"ENSG00000126945",2223
"ENSG00000126947",2141
"ENSG00000126950",2938
"ENSG00000126953",2846
"ENSG00000126970",14201
"ENSG00000127022",12899
"ENSG00000127054",30999
"ENSG00000127080",7447
"ENSG00000127081",8714
"ENSG00000127083",2449
"ENSG00000127124",24592
"ENSG00000127125",8838
"ENSG00000127184",4250
"ENSG00000127191",5469
"ENSG00000127220",3215
"ENSG00000127241",22426
"ENSG00000127249",13432
"ENSG00000127252",2224
"ENSG00000127311",7399
"ENSG00000127314",16224
"ENSG00000127324",4069
"ENSG00000127328",26821
"ENSG00000127329",18920
"ENSG00000127334",13226
"ENSG00000127337",3809
"ENSG00000127362",1101
"ENSG00000127364",994
"ENSG00000127366",1150
"ENSG00000127377",4576
"ENSG00000127399",5997
"ENSG00000127415",9604
"ENSG00000127418",8556
"ENSG00000127419",12030
"ENSG00000127423",3638
"ENSG00000127445",9688
"ENSG00000127452",12687
"ENSG00000127463",22269
"ENSG00000127472",6155
"ENSG00000127481",36718
"ENSG00000127483",13227
"ENSG00000127507",13597
"ENSG00000127511",15443
"ENSG00000127526",15024
"ENSG00000127527",14707
"ENSG00000127528",2582
"ENSG00000127540",3049
"ENSG00000127554",5192
"ENSG00000127561",5701
"ENSG00000127564",13189
"ENSG00000127578",6906
"ENSG00000127580",4873
"ENSG00000127585",10452
"ENSG00000127586",18294
"ENSG00000127589",2981
"ENSG00000127603",64041
"ENSG00000127616",20499
"ENSG00000127663",15779
"ENSG00000127666",2676
"ENSG00000127720",8087
"ENSG00000127743",1797
"ENSG00000127774",1415
"ENSG00000127804",19320
"ENSG00000127824",7287
"ENSG00000127837",9848
"ENSG00000127838",8384
"ENSG00000127863",8138
"ENSG00000127870",10536
"ENSG00000127884",1617
"ENSG00000127903",3286
"ENSG00000127914",30598
"ENSG00000127920",3055
"ENSG00000127922",9900
"ENSG00000127946",14179
"ENSG00000127947",9130
"ENSG00000127948",16601
"ENSG00000127951",4261
"ENSG00000127952",5432
"ENSG00000127954",8023
"ENSG00000127955",6128
"ENSG00000127957",5452
"ENSG00000127980",15674
"ENSG00000127989",10045
"ENSG00000127990",6103
"ENSG00000127993",6061
"ENSG00000127995",8083
"ENSG00000128000",13130
"ENSG00000128011",3381
"ENSG00000128016",6364
"ENSG00000128039",5530
"ENSG00000128045",4387
"ENSG00000128050",8741
"ENSG00000128052",8555
"ENSG00000128059",9570
"ENSG00000128159",19664
"ENSG00000128165",9057
"ENSG00000128185",2547
"ENSG00000128191",21402
"ENSG00000128203",3357
"ENSG00000128228",1466
"ENSG00000128242",13684
"ENSG00000128245",7126
"ENSG00000128254",3579
"ENSG00000128262",6837
"ENSG00000128266",4573
"ENSG00000128268",6183
"ENSG00000128271",9775
"ENSG00000128272",4120
"ENSG00000128274",5509
"ENSG00000128283",4053
"ENSG00000128284",17189
"ENSG00000128285",5911
"ENSG00000128294",6029
"ENSG00000128298",2791
"ENSG00000128309",12229
"ENSG00000128311",2992
"ENSG00000128335",6856
"ENSG00000128340",4397
"ENSG00000128342",4561
"ENSG00000128346",3245
"ENSG00000128383",2587
"ENSG00000128394",4456
"ENSG00000128408",3702
"ENSG00000128463",9834
"ENSG00000128482",5481
"ENSG00000128487",23096
"ENSG00000128510",8188
"ENSG00000128512",23646
"ENSG00000128513",12993
"ENSG00000128524",1415
"ENSG00000128534",7376
"ENSG00000128536",23337
"ENSG00000128563",11449
"ENSG00000128564",5052
"ENSG00000128567",16556
"ENSG00000128573",34096
"ENSG00000128578",6648
"ENSG00000128581",10035
"ENSG00000128585",20233
"ENSG00000128590",3642
"ENSG00000128591",11261
"ENSG00000128594",5313
"ENSG00000128595",18001
"ENSG00000128596",14080
"ENSG00000128602",5255
"ENSG00000128606",5045
"ENSG00000128607",7556
"ENSG00000128609",14342
"ENSG00000128617",1096
"ENSG00000128626",3241
"ENSG00000128641",16368
"ENSG00000128654",5020
"ENSG00000128655",18586
"ENSG00000128656",12783
"ENSG00000128683",16259
"ENSG00000128692",2326
"ENSG00000128694",8032
"ENSG00000128699",8592
"ENSG00000128708",11985
"ENSG00000128731",28765
"ENSG00000128739",5710
"ENSG00000128789",4094
"ENSG00000128791",6512
"ENSG00000128805",13340
"ENSG00000128815",21660
"ENSG00000128829",16395
"ENSG00000128833",19075
"ENSG00000128849",8708
"ENSG00000128872",15097
"ENSG00000128881",13846
"ENSG00000128886",6369
"ENSG00000128891",14504
"ENSG00000128908",13226
"ENSG00000128915",28676
"ENSG00000128917",6051
"ENSG00000128918",20334
"ENSG00000128923",19319
"ENSG00000128928",14808
"ENSG00000128944",10269
"ENSG00000128951",8027
"ENSG00000128965",3863
"ENSG00000128973",9655
"ENSG00000128989",19596
"ENSG00000129003",24889
"ENSG00000129007",15025
"ENSG00000129009",3679
"ENSG00000129028",2788
"ENSG00000129038",6895
"ENSG00000129048",2338
"ENSG00000129055",6247
"ENSG00000129071",8768
"ENSG00000129083",8173
"ENSG00000129084",10049
"ENSG00000129103",16193
"ENSG00000129116",24428
"ENSG00000129128",8216
"ENSG00000129151",6031
"ENSG00000129158",8491
"ENSG00000129159",13037
"ENSG00000129167",7226
"ENSG00000129173",4901
"ENSG00000129187",11948
"ENSG00000129194",3170
"ENSG00000129195",6270
"ENSG00000129197",12785
"ENSG00000129204",25318
"ENSG00000129214",5413
"ENSG00000129219",11251
"ENSG00000129226",3949
"ENSG00000129235",7576
"ENSG00000129244",3772
"ENSG00000129245",6146
"ENSG00000129250",9523
"ENSG00000129255",15522
"ENSG00000129270",6897
"ENSG00000129282",2888
"ENSG00000129292",36177
"ENSG00000129295",6044
"ENSG00000129315",9686
"ENSG00000129317",10411
"ENSG00000129347",12546
"ENSG00000129351",26655
"ENSG00000129353",14870
"ENSG00000129355",2508
"ENSG00000129422",31557
"ENSG00000129437",1323
"ENSG00000129460",10372
"ENSG00000129465",7033
"ENSG00000129467",21275
"ENSG00000129472",4972
"ENSG00000129473",5769
"ENSG00000129474",10943
"ENSG00000129480",4870
"ENSG00000129484",7246
"ENSG00000129493",16426
"ENSG00000129514",8148
"ENSG00000129515",10437
"ENSG00000129518",3173
"ENSG00000129521",9908
"ENSG00000129534",10934
"ENSG00000129535",7115
"ENSG00000129559",6329
"ENSG00000129562",2197
"ENSG00000129566",21543
"ENSG00000129595",11584
"ENSG00000129596",3442
"ENSG00000129625",7955
"ENSG00000129636",12821
"ENSG00000129646",8375
"ENSG00000129657",25273
"ENSG00000129667",17328
"ENSG00000129673",3191
"ENSG00000129675",7559
"ENSG00000129680",11208
"ENSG00000129682",5976
"ENSG00000129691",12912
"ENSG00000129696",6146
"ENSG00000129749",5965
"ENSG00000129757",8136
"ENSG00000129810",8585
"ENSG00000129824",2881
"ENSG00000129910",5414
"ENSG00000129911",4529
"ENSG00000129925",7554
"ENSG00000129932",5071
"ENSG00000129933",26314
"ENSG00000129946",8310
"ENSG00000129951",3543
"ENSG00000129968",13902
"ENSG00000129988",1961
"ENSG00000129990",12098
"ENSG00000129993",14308
"ENSG00000130005",2310
"ENSG00000130021",5586
"ENSG00000130023",8459
"ENSG00000130024",6845
"ENSG00000130032",8373
"ENSG00000130035",3624
"ENSG00000130037",2865
"ENSG00000130038",17138
"ENSG00000130045",4323
"ENSG00000130052",14046
"ENSG00000130055",4982
"ENSG00000130066",6113
"ENSG00000130119",3674
"ENSG00000130147",11026
"ENSG00000130150",8202
"ENSG00000130158",18374
"ENSG00000130159",7858
"ENSG00000130164",12961
"ENSG00000130165",7224
"ENSG00000130173",1304
"ENSG00000130175",12213
"ENSG00000130176",7338
"ENSG00000130177",7862
"ENSG00000130193",5089
"ENSG00000130201",1837
"ENSG00000130202",5924
"ENSG00000130203",3924
"ENSG00000130204",7048
"ENSG00000130208",3532
"ENSG00000130222",2523
"ENSG00000130224",7509
"ENSG00000130227",11798
"ENSG00000130244",10126
"ENSG00000130254",10217
"ENSG00000130255",3486
"ENSG00000130270",16462
"ENSG00000130299",19477
"ENSG00000130303",1752
"ENSG00000130304",15114
"ENSG00000130305",7305
"ENSG00000130307",10572
"ENSG00000130309",8436
"ENSG00000130311",5725
"ENSG00000130312",4059
"ENSG00000130313",4666
"ENSG00000130332",2842
"ENSG00000130338",12922
"ENSG00000130340",4198
"ENSG00000130347",4243
"ENSG00000130348",5968
"ENSG00000130349",3110
"ENSG00000130363",10061
"ENSG00000130377",9666
"ENSG00000130382",2568
"ENSG00000130396",30612
"ENSG00000130402",10209
"ENSG00000130413",14495
"ENSG00000130414",14149
"ENSG00000130427",1330
"ENSG00000130429",9981
"ENSG00000130433",3137
"ENSG00000130449",5501
"ENSG00000130475",14441
"ENSG00000130477",19760
"ENSG00000130479",12476
"ENSG00000130487",2990
"ENSG00000130489",2746
"ENSG00000130508",18374
"ENSG00000130511",6242
"ENSG00000130513",3452
"ENSG00000130517",12689
"ENSG00000130518",17119
"ENSG00000130520",5252
"ENSG00000130522",2370
"ENSG00000130528",4900
"ENSG00000130529",15860
"ENSG00000130540",6743
"ENSG00000130544",9817
"ENSG00000130545",2555
"ENSG00000130558",13089
"ENSG00000130559",17690
"ENSG00000130560",5124
"ENSG00000130584",10900
"ENSG00000130589",16698
"ENSG00000130590",3537
"ENSG00000130592",7964
"ENSG00000130600",14474
"ENSG00000130612",3051
"ENSG00000130635",13399
"ENSG00000130638",9234
"ENSG00000130640",10780
"ENSG00000130643",3372
"ENSG00000130649",12864
"ENSG00000130653",15599
"ENSG00000130669",13301
"ENSG00000130684",6691
"ENSG00000130695",11456
"ENSG00000130699",13754
"ENSG00000130702",20513
"ENSG00000130703",8119
"ENSG00000130706",3024
"ENSG00000130707",4969
"ENSG00000130713",9342
"ENSG00000130714",13912
"ENSG00000130717",8288
"ENSG00000130720",9778
"ENSG00000130723",33919
"ENSG00000130724",4149
"ENSG00000130725",3115
"ENSG00000130726",10048
"ENSG00000130731",7195
"ENSG00000130733",6118
"ENSG00000130734",9920
"ENSG00000130741",4352
"ENSG00000130748",663
"ENSG00000130749",13858
"ENSG00000130751",7031
"ENSG00000130755",4062
"ENSG00000130758",8802
"ENSG00000130762",8856
"ENSG00000130764",3464
"ENSG00000130766",3453
"ENSG00000130770",3303
"ENSG00000130772",4237
"ENSG00000130775",12346
"ENSG00000130779",28939
"ENSG00000130783",8490
"ENSG00000130787",13578
"ENSG00000130803",14716
"ENSG00000130810",6940
"ENSG00000130811",10340
"ENSG00000130812",4144
"ENSG00000130813",12037
"ENSG00000130816",22699
"ENSG00000130818",5261
"ENSG00000130821",9242
"ENSG00000130822",19333
"ENSG00000130826",7477
"ENSG00000130827",10583
"ENSG00000130830",13976
"ENSG00000130844",17489
"ENSG00000130856",15719
"ENSG00000130876",5634
"ENSG00000130881",7444
"ENSG00000130921",11528
"ENSG00000130935",10685
"ENSG00000130939",15464
"ENSG00000130940",16237
"ENSG00000130943",7660
"ENSG00000130948",3335
"ENSG00000130950",5636
"ENSG00000130956",6193
"ENSG00000130958",4579
"ENSG00000130962",16475
"ENSG00000130985",8957
"ENSG00000130988",5507
"ENSG00000130997",13040
"ENSG00000131002",23353
"ENSG00000131013",3321
"ENSG00000131015",1349
"ENSG00000131016",10690
"ENSG00000131018",91011
"ENSG00000131019",1183
"ENSG00000131023",16235
"ENSG00000131037",13625
"ENSG00000131043",3159
"ENSG00000131044",4338
"ENSG00000131050",1178
"ENSG00000131051",27557
"ENSG00000131061",9061
"ENSG00000131067",4256
"ENSG00000131069",14529
"ENSG00000131080",7864
"ENSG00000131089",15839
"ENSG00000131094",1295
"ENSG00000131095",14307
"ENSG00000131096",1445
"ENSG00000131097",2150
"ENSG00000131100",5954
"ENSG00000131115",10093
"ENSG00000131116",2602
"ENSG00000131126",3615
"ENSG00000131127",8351
"ENSG00000131143",15229
"ENSG00000131148",7374
"ENSG00000131149",19027
"ENSG00000131153",3520
"ENSG00000131165",12470
"ENSG00000131171",3811
"ENSG00000131174",3653
"ENSG00000131187",6636
"ENSG00000131188",2556
"ENSG00000131196",19684
"ENSG00000131233",6591
"ENSG00000131236",11095
"ENSG00000131238",7066
"ENSG00000131242",18313
"ENSG00000131263",11323
"ENSG00000131269",6127
"ENSG00000131323",13451
"ENSG00000131351",9249
"ENSG00000131368",8969
"ENSG00000131370",9639
"ENSG00000131373",7373
"ENSG00000131374",18538
"ENSG00000131375",9476
"ENSG00000131378",8958
"ENSG00000131379",4843
"ENSG00000131381",11575
"ENSG00000131386",7776
"ENSG00000131389",20598
"ENSG00000131398",13911
"ENSG00000131400",7664
"ENSG00000131408",10458
"ENSG00000131409",3540
"ENSG00000131435",5877
"ENSG00000131437",9467
"ENSG00000131446",22274
"ENSG00000131459",7042
"ENSG00000131462",4627
"ENSG00000131467",15346
"ENSG00000131469",4455
"ENSG00000131470",7127
"ENSG00000131471",7662
"ENSG00000131473",9984
"ENSG00000131475",4173
"ENSG00000131477",2947
"ENSG00000131480",5099
"ENSG00000131484",880
"ENSG00000131495",2621
"ENSG00000131503",20178
"ENSG00000131504",19084
"ENSG00000131507",9143
"ENSG00000131508",8329
"ENSG00000131558",18468
"ENSG00000131584",18047
"ENSG00000131591",18005
"ENSG00000131620",12586
"ENSG00000131626",22700
"ENSG00000131634",2669
"ENSG00000131650",7097
"ENSG00000131652",7714
"ENSG00000131653",6855
"ENSG00000131669",5249
"ENSG00000131697",24922
"ENSG00000131711",18862
"ENSG00000131724",6782
"ENSG00000131725",9336
"ENSG00000131730",5826
"ENSG00000131732",8986
"ENSG00000131746",7212
"ENSG00000131747",8038
"ENSG00000131748",18710
"ENSG00000131759",8139
"ENSG00000131771",10576
"ENSG00000131773",11530
"ENSG00000131778",7710
"ENSG00000131779",3721
"ENSG00000131781",9905
"ENSG00000131788",11388
"ENSG00000131791",6967
"ENSG00000131795",6551
"ENSG00000131797",6983
"ENSG00000131828",10230
"ENSG00000131831",5100
"ENSG00000131844",10133
"ENSG00000131845",8157
"ENSG00000131848",13147
"ENSG00000131849",5387
"ENSG00000131871",7596
"ENSG00000131873",8574
"ENSG00000131876",8051
"ENSG00000131899",9296
"ENSG00000131931",4844
"ENSG00000131941",11280
"ENSG00000131943",8747
"ENSG00000131944",5745
"ENSG00000131951",7980
"ENSG00000131966",9573
"ENSG00000131969",7526
"ENSG00000131979",10859
"ENSG00000131981",4705
"ENSG00000132000",12016
"ENSG00000132002",8308
"ENSG00000132003",6572
"ENSG00000132004",5414
"ENSG00000132005",8337
"ENSG00000132010",6506
"ENSG00000132016",6612
"ENSG00000132017",4852
"ENSG00000132024",11316
"ENSG00000132031",3704
"ENSG00000132109",3680
"ENSG00000132122",10643
"ENSG00000132128",13659
"ENSG00000132139",4804
"ENSG00000132141",6423
"ENSG00000132142",31930
"ENSG00000132153",14753
"ENSG00000132155",14811
"ENSG00000132170",9461
"ENSG00000132182",11899
"ENSG00000132185",8810
"ENSG00000132196",8019
"ENSG00000132199",22601
"ENSG00000132205",8067
"ENSG00000132207",5273
"ENSG00000132254",8998
"ENSG00000132256",16511
"ENSG00000132259",2692
"ENSG00000132274",8984
"ENSG00000132275",10042
"ENSG00000132286",5025
"ENSG00000132294",11094
"ENSG00000132300",16099
"ENSG00000132305",9015
"ENSG00000132313",5201
"ENSG00000132321",11037
"ENSG00000132323",8856
"ENSG00000132326",12923
"ENSG00000132329",2390
"ENSG00000132330",22974
"ENSG00000132334",18951
"ENSG00000132341",12315
"ENSG00000132356",9749
"ENSG00000132357",4755
"ENSG00000132359",15132
"ENSG00000132361",12243
"ENSG00000132376",14961
"ENSG00000132382",15317
"ENSG00000132383",9719
"ENSG00000132386",7008
"ENSG00000132388",7350
"ENSG00000132394",4510
"ENSG00000132405",13466
"ENSG00000132406",3864
"ENSG00000132423",2738
"ENSG00000132424",17050
"ENSG00000132429",3507
"ENSG00000132432",3781
"ENSG00000132434",7210
"ENSG00000132436",13445
"ENSG00000132463",19560
"ENSG00000132464",7050
"ENSG00000132465",2754
"ENSG00000132466",20525
"ENSG00000132467",2072
"ENSG00000132470",13804
"ENSG00000132471",16402
"ENSG00000132475",12247
"ENSG00000132478",10716
"ENSG00000132481",6773
"ENSG00000132485",10234
"ENSG00000132498",7077
"ENSG00000132507",5476
"ENSG00000132510",8034
"ENSG00000132517",10532
"ENSG00000132518",4238
"ENSG00000132522",9737
"ENSG00000132530",18054
"ENSG00000132535",8786
"ENSG00000132541",4107
"ENSG00000132549",31221
"ENSG00000132554",13811
"ENSG00000132561",15239
"ENSG00000132563",7495
"ENSG00000132570",7627
"ENSG00000132581",7424
"ENSG00000132589",10612
"ENSG00000132591",7202
"ENSG00000132600",19125
"ENSG00000132603",7846
"ENSG00000132604",11269
"ENSG00000132612",5636
"ENSG00000132613",5278
"ENSG00000132622",4639
"ENSG00000132623",7734
"ENSG00000132635",3982
"ENSG00000132639",5268
"ENSG00000132640",14889
"ENSG00000132646",1808
"ENSG00000132661",1123
"ENSG00000132664",6310
"ENSG00000132669",10460
"ENSG00000132670",8313
"ENSG00000132676",11248
"ENSG00000132680",10924
"ENSG00000132681",10193
"ENSG00000132688",5558
"ENSG00000132692",9598
"ENSG00000132694",16137
"ENSG00000132702",4279
"ENSG00000132716",16630
"ENSG00000132718",6562
"ENSG00000132740",14030
"ENSG00000132746",6396
"ENSG00000132749",9088
"ENSG00000132763",3588
"ENSG00000132768",17492
"ENSG00000132773",6371
"ENSG00000132780",17162
"ENSG00000132781",16988
"ENSG00000132792",6327
"ENSG00000132793",5530
"ENSG00000132801",5538
"ENSG00000132819",6515
"ENSG00000132821",5014
"ENSG00000132823",1712
"ENSG00000132824",5978
"ENSG00000132825",3459
"ENSG00000132832",1561
"ENSG00000132837",9892
"ENSG00000132840",5573
"ENSG00000132842",10816
"ENSG00000132846",7146
"ENSG00000132849",21104
"ENSG00000132854",7489
"ENSG00000132855",3929
"ENSG00000132874",7169
"ENSG00000132879",10350
"ENSG00000132881",1744
"ENSG00000132906",10783
"ENSG00000132912",12813
"ENSG00000132915",13389
"ENSG00000132932",13848
"ENSG00000132950",10190
"ENSG00000132952",4947
"ENSG00000132953",16618
"ENSG00000132958",3099
"ENSG00000132963",2758
"ENSG00000132964",7999
"ENSG00000132965",1444
"ENSG00000132967",1627
"ENSG00000132970",9096
"ENSG00000133026",13627
"ENSG00000133027",4967
"ENSG00000133028",4749
"ENSG00000133030",27516
"ENSG00000133048",6107
"ENSG00000133055",1805
